title|col|wdl_url|ins_key|pub_key|dewey_dec_code|item_code|date|item_id
El Mosquito, September 16, 1888|col_140|https://www.wdl.org/en/item/8502|ins_80||982|np|1888-09-16|19035
El Mosquito, September 23, 1888|col_140|https://www.wdl.org/en/item/8503|ins_80||982|np|1888-09-23|19036
El Mosquito, September 30, 1888|col_140|https://www.wdl.org/en/item/8504|ins_80||982|np|1888-09-30|19037
El Mosquito, October 7, 1888|col_140|https://www.wdl.org/en/item/8505|ins_80||982|np|1888-10-07|19038
El Mosquito, October 14, 1888|col_140|https://www.wdl.org/en/item/8506|ins_80||982|np|1888-10-14|19039
El Mosquito, October 21, 1888|col_140|https://www.wdl.org/en/item/8507|ins_80||982|np|1888-10-21|19040
El Mosquito, October 28, 1888|col_140|https://www.wdl.org/en/item/8508|ins_80||982|np|1888-10-28|19041
El Mosquito, November 4, 1888|col_140|https://www.wdl.org/en/item/8509|ins_80||982|np|1888-11-04|19042
El Mosquito, November 11, 1888|col_140|https://www.wdl.org/en/item/8510|ins_80||982|np|1888-11-11|19043
El Mosquito, November 18, 1888|col_140|https://www.wdl.org/en/item/8511|ins_80||982|np|1888-11-18|19044
El Mosquito, November 25, 1888|col_140|https://www.wdl.org/en/item/8512|ins_80||982|np|1888-11-25|19045
El Mosquito, December 2, 1888|col_140|https://www.wdl.org/en/item/8513|ins_80||982|np|1888-12-02|19046
El Mosquito, December 9, 1888|col_140|https://www.wdl.org/en/item/8514|ins_80||982|np|1888-12-09|19047
El Mosquito, December 16, 1888|col_140|https://www.wdl.org/en/item/8515|ins_80||982|np|1888-12-16|19048
El Mosquito, December 23, 1888|col_140|https://www.wdl.org/en/item/8516|ins_80||982|np|1888-12-23|19049
El Mosquito, December 30, 1888|col_140|https://www.wdl.org/en/item/8517|ins_80||982|np|1888-12-30|19050
El Mosquito, January 6, 1889|col_140|https://www.wdl.org/en/item/8518|ins_80||982|np|1889-01-06|19051
El Mosquito, January 13, 1889|col_140|https://www.wdl.org/en/item/8519|ins_80||982|np|1889-01-13|19052
El Mosquito, January 20, 1889|col_140|https://www.wdl.org/en/item/8520|ins_80||982|np|1889-01-20|19053
El Mosquito, January 27, 1889|col_140|https://www.wdl.org/en/item/8521|ins_80||982|np|1889-01-27|19054
El Mosquito, February 3, 1889|col_140|https://www.wdl.org/en/item/8522|ins_80||982|np|1889-02-03|19055
El Mosquito, February 10, 1889|col_140|https://www.wdl.org/en/item/8523|ins_80||982|np|1889-02-10|19056
El Mosquito, February 17, 1889|col_140|https://www.wdl.org/en/item/8524|ins_80||982|np|1889-02-17|19057
El Mosquito, February 24, 1889|col_140|https://www.wdl.org/en/item/8525|ins_80||982|np|1889-02-24|19058
El Mosquito, March 3, 1889|col_140|https://www.wdl.org/en/item/8526|ins_80||982|np|1889-03-03|19059
El Mosquito, March 10, 1889|col_140|https://www.wdl.org/en/item/8527|ins_80||982|np|1889-03-10|19060
El Mosquito, March 17, 1889|col_140|https://www.wdl.org/en/item/8528|ins_80||982|np|1889-03-17|19061
El Mosquito, March 24, 1889|col_140|https://www.wdl.org/en/item/8529|ins_80||982|np|1889-03-24|19062
El Mosquito, March 31, 1889|col_140|https://www.wdl.org/en/item/8530|ins_80||982|np|1889-03-31|19063
El Mosquito, April 7, 1889|col_140|https://www.wdl.org/en/item/8531|ins_80||982|np|1889-04-07|19064
El Mosquito, April 14, 1889|col_140|https://www.wdl.org/en/item/8532|ins_80||982|np|1889-04-14|19065
El Mosquito, April 21, 1889|col_140|https://www.wdl.org/en/item/8533|ins_80||982|np|1889-04-21|19066
El Mosquito, April 28, 1889|col_140|https://www.wdl.org/en/item/8534|ins_80||982|np|1889-04-28|19067
El Mosquito, May 5, 1889|col_140|https://www.wdl.org/en/item/8535|ins_80||982|np|1889-05-05|19068
El Mosquito, May 12, 1889|col_140|https://www.wdl.org/en/item/8536|ins_80||982|np|1889-05-12|19069
El Mosquito, May 19, 1889|col_140|https://www.wdl.org/en/item/8537|ins_80||982|np|1889-05-19|19070
El Mosquito, May 26, 1889|col_140|https://www.wdl.org/en/item/8538|ins_80||982|np|1889-05-26|19071
El Mosquito, June 2, 1889|col_140|https://www.wdl.org/en/item/8539|ins_80||982|np|1889-06-02|19072
El Mosquito, June 9, 1889|col_140|https://www.wdl.org/en/item/8540|ins_80||982|np|1889-06-09|19073
El Mosquito, June 16, 1889|col_140|https://www.wdl.org/en/item/8541|ins_80||982|np|1889-06-16|19074
El Mosquito, June 23, 1889|col_140|https://www.wdl.org/en/item/8542|ins_80||982|np|1889-06-23|19075
El Mosquito, June 30, 1889|col_140|https://www.wdl.org/en/item/8543|ins_80||982|np|1889-06-30|19076
El Mosquito, July 7, 1889|col_140|https://www.wdl.org/en/item/8544|ins_80||982|np|1889-07-07|19077
El Mosquito, July 14, 1889|col_140|https://www.wdl.org/en/item/8545|ins_80||982|np|1889-07-14|19078
El Mosquito, July 21, 1889|col_140|https://www.wdl.org/en/item/8546|ins_80||982|np|1889-07-21|19079
El Mosquito, July 28, 1889|col_140|https://www.wdl.org/en/item/8547|ins_80||982|np|1889-07-28|19080
El Mosquito, August 4, 1889|col_140|https://www.wdl.org/en/item/8548|ins_80||982|np|1889-08-04|19081
El Mosquito, August 11, 1889|col_140|https://www.wdl.org/en/item/8549|ins_80||982|np|1889-08-11|19082
El Mosquito, August 18, 1889|col_140|https://www.wdl.org/en/item/8550|ins_80||982|np|1889-08-18|19083
El Mosquito, August 25, 1889|col_140|https://www.wdl.org/en/item/8551|ins_80||982|np|1889-08-25|19084
El Mosquito, September 1, 1889|col_140|https://www.wdl.org/en/item/8552|ins_80||982|np|1889-09-01|19085
El Mosquito, September 8, 1889|col_140|https://www.wdl.org/en/item/8553|ins_80||982|np|1889-09-08|19086
El Mosquito, September 15, 1889|col_140|https://www.wdl.org/en/item/8554|ins_80||982|np|1889-09-15|19087
El Mosquito, September 22, 1889|col_140|https://www.wdl.org/en/item/8555|ins_80||982|np|1889-09-22|19088
El Mosquito, September 29, 1889|col_140|https://www.wdl.org/en/item/8556|ins_80||982|np|1889-09-29|19089
El Mosquito, October 6, 1889|col_140|https://www.wdl.org/en/item/8557|ins_80||982|np|1889-10-06|19090
El Mosquito, October 13, 1889|col_140|https://www.wdl.org/en/item/8558|ins_80||982|np|1889-10-13|19091
El Mosquito, October 20, 1889|col_140|https://www.wdl.org/en/item/8559|ins_80||982|np|1889-10-20|19092
El Mosquito, October 27, 1889|col_140|https://www.wdl.org/en/item/8560|ins_80||982|np|1889-10-27|19093
El Mosquito, November 3, 1889|col_140|https://www.wdl.org/en/item/8561|ins_80||982|np|1889-11-03|19094
El Mosquito, November 10, 1889|col_140|https://www.wdl.org/en/item/8562|ins_80||982|np|1889-11-10|19095
El Mosquito, November 17, 1889|col_140|https://www.wdl.org/en/item/8563|ins_80||982|np|1889-11-17|19096
El Mosquito, November 24, 1889|col_140|https://www.wdl.org/en/item/8564|ins_80||982|np|1889-11-24|19097
El Mosquito, December 1, 1889|col_140|https://www.wdl.org/en/item/8565|ins_80||982|np|1889-12-01|19098
El Mosquito, December 8, 1889|col_140|https://www.wdl.org/en/item/8566|ins_80||982|np|1889-12-08|19099
El Mosquito, December 15, 1889|col_140|https://www.wdl.org/en/item/8567|ins_80||982|np|1889-12-15|19100
El Mosquito, December 22, 1889|col_140|https://www.wdl.org/en/item/8568|ins_80||982|np|1889-12-22|19101
El Mosquito, December 29, 1889|col_140|https://www.wdl.org/en/item/8569|ins_80||982|np|1889-12-29|19102
El Mosquito, January 5, 1890|col_140|https://www.wdl.org/en/item/8570|ins_80||982|np|1890-01-05|19103
El Mosquito, January 12, 1890|col_140|https://www.wdl.org/en/item/8571|ins_80||982|np|1890-01-12|19104
El Mosquito, January 19, 1890|col_140|https://www.wdl.org/en/item/8572|ins_80||982|np|1890-01-19|19105
El Mosquito, January 26, 1890|col_140|https://www.wdl.org/en/item/8573|ins_80||982|np|1890-01-26|19106
El Mosquito, February 2, 1890|col_140|https://www.wdl.org/en/item/8574|ins_80||982|np|1890-02-02|19107
El Mosquito, February 9, 1890|col_140|https://www.wdl.org/en/item/8575|ins_80||982|np|1890-02-09|19108
El Mosquito, February 16, 1890|col_140|https://www.wdl.org/en/item/8576|ins_80||982|np|1890-02-16|19109
El Mosquito, February 23, 1890|col_140|https://www.wdl.org/en/item/8577|ins_80||982|np|1890-02-23|19110
El Mosquito, March 2, 1890|col_140|https://www.wdl.org/en/item/8578|ins_80||982|np|1890-03-02|19111
El Mosquito, March 9, 1890|col_140|https://www.wdl.org/en/item/8579|ins_80||982|np|1890-03-09|19112
El Mosquito, March 16, 1890|col_140|https://www.wdl.org/en/item/8580|ins_80||982|np|1890-03-16|19113
El Mosquito, March 23, 1890|col_140|https://www.wdl.org/en/item/8581|ins_80||982|np|1890-03-23|19114
El Mosquito, March 30, 1890|col_140|https://www.wdl.org/en/item/8582|ins_80||982|np|1890-03-30|19115
El Mosquito, April 6, 1890|col_140|https://www.wdl.org/en/item/8583|ins_80||982|np|1890-04-06|19116
El Mosquito, April 13, 1890|col_140|https://www.wdl.org/en/item/8584|ins_80||982|np|1890-04-13|19117
El Mosquito, April 20, 1890|col_140|https://www.wdl.org/en/item/8585|ins_80||982|np|1890-04-20|19118
El Mosquito, April 27, 1890|col_140|https://www.wdl.org/en/item/8586|ins_80||982|np|1890-04-27|19119
El Mosquito, May 4, 1890|col_140|https://www.wdl.org/en/item/8587|ins_80||982|np|1890-05-04|19120
El Mosquito, May 11, 1890|col_140|https://www.wdl.org/en/item/8588|ins_80||982|np|1890-05-11|19121
El Mosquito, May 18, 1890|col_140|https://www.wdl.org/en/item/8589|ins_80||982|np|1890-05-18|19122
El Mosquito, May 25, 1890|col_140|https://www.wdl.org/en/item/8590|ins_80||982|np|1890-05-25|19123
El Mosquito, June 1, 1890|col_140|https://www.wdl.org/en/item/8591|ins_80||982|np|1890-06-01|19124
El Mosquito, June 8, 1890|col_140|https://www.wdl.org/en/item/8592|ins_80||982|np|1890-06-08|19125
El Mosquito, June 15, 1890|col_140|https://www.wdl.org/en/item/8593|ins_80||982|np|1890-06-15|19126
El Mosquito, June 22, 1890|col_140|https://www.wdl.org/en/item/8594|ins_80||982|np|1890-06-22|19127
El Mosquito, June 29, 1890|col_140|https://www.wdl.org/en/item/8595|ins_80||982|np|1890-06-29|19128
El Mosquito, July 6, 1890|col_140|https://www.wdl.org/en/item/8596|ins_80||982|np|1890-07-06|19129
El Mosquito, July 13, 1890|col_140|https://www.wdl.org/en/item/8597|ins_80||982|np|1890-07-13|19130
El Mosquito, July 20, 1890|col_140|https://www.wdl.org/en/item/8598|ins_80||982|np|1890-07-20|19131
El Mosquito, August 3, 1890|col_140|https://www.wdl.org/en/item/8599|ins_80||982|np|1890-08-03|19132
El Mosquito, August 10, 1890|col_140|https://www.wdl.org/en/item/8600|ins_80||982|np|1890-08-10|19133
El Mosquito, August 17, 1890|col_140|https://www.wdl.org/en/item/8601|ins_80||982|np|1890-08-17|19134
El Mosquito, August 24, 1890|col_140|https://www.wdl.org/en/item/8602|ins_80||982|np|1890-08-24|19135
El Mosquito, August 31, 1890|col_140|https://www.wdl.org/en/item/8603|ins_80||982|np|1890-08-31|19136
El Mosquito, September 7, 1890|col_140|https://www.wdl.org/en/item/8604|ins_80||982|np|1890-09-07|19137
El Mosquito, September 14, 1890|col_140|https://www.wdl.org/en/item/8605|ins_80||982|np|1890-09-14|19138
El Mosquito, September 21, 1890|col_140|https://www.wdl.org/en/item/8606|ins_80||982|np|1890-09-21|19139
El Mosquito, September 28, 1890|col_140|https://www.wdl.org/en/item/8607|ins_80||982|np|1890-09-28|19140
El Mosquito, October 5, 1890|col_140|https://www.wdl.org/en/item/8608|ins_80||982|np|1890-10-05|19141
El Mosquito, October 12, 1890|col_140|https://www.wdl.org/en/item/8609|ins_80||982|np|1890-10-12|19142
El Mosquito, October 19, 1890|col_140|https://www.wdl.org/en/item/8610|ins_80||982|np|1890-10-19|19143
El Mosquito, October 26, 1890|col_140|https://www.wdl.org/en/item/8611|ins_80||982|np|1890-10-26|19144
El Mosquito, November 2, 1890|col_140|https://www.wdl.org/en/item/8612|ins_80||982|np|1890-11-02|19145
El Mosquito, November 9, 1890|col_140|https://www.wdl.org/en/item/8613|ins_80||982|np|1890-11-09|19146
El Mosquito, November 16, 1890|col_140|https://www.wdl.org/en/item/8614|ins_80||982|np|1890-11-16|19147
El Mosquito, November 23, 1890|col_140|https://www.wdl.org/en/item/8615|ins_80||982|np|1890-11-23|19148
El Mosquito, November 30, 1890|col_140|https://www.wdl.org/en/item/8616|ins_80||982|np|1890-11-30|19149
El Mosquito, December 7, 1890|col_140|https://www.wdl.org/en/item/8617|ins_80||982|np|1890-12-07|19150
El Mosquito, December 14, 1890|col_140|https://www.wdl.org/en/item/8618|ins_80||982|np|1890-12-14|19151
El Mosquito, December 21, 1890|col_140|https://www.wdl.org/en/item/8619|ins_80||982|np|1890-12-21|19152
El Mosquito, December 28, 1890|col_140|https://www.wdl.org/en/item/8620|ins_80||982|np|1890-12-28|19153
El Mosquito, January 4, 1891|col_140|https://www.wdl.org/en/item/8621|ins_80||982|np|1891-01-04|19154
El Mosquito, January 11, 1891|col_140|https://www.wdl.org/en/item/8622|ins_80||982|np|1891-01-11|19155
El Mosquito, January 18, 1891|col_140|https://www.wdl.org/en/item/8623|ins_80||982|np|1891-01-18|19156
El Mosquito, January 25, 1891|col_140|https://www.wdl.org/en/item/8624|ins_80||982|np|1891-01-25|19157
El Mosquito, February 1, 1891|col_140|https://www.wdl.org/en/item/8625|ins_80||982|np|1891-02-01|19158
El Mosquito, February 8, 1891|col_140|https://www.wdl.org/en/item/8626|ins_80||982|np|1891-02-08|19159
El Mosquito, February 15, 1891|col_140|https://www.wdl.org/en/item/8627|ins_80||982|np|1891-02-15|19160
El Mosquito, February 22, 1891|col_140|https://www.wdl.org/en/item/8628|ins_80||982|np|1891-02-22|19161
El Mosquito, March 1, 1891|col_140|https://www.wdl.org/en/item/8629|ins_80||982|np|1891-03-01|19162
El Mosquito, March 8, 1891|col_140|https://www.wdl.org/en/item/8630|ins_80||982|np|1891-03-08|19163
El Mosquito, March 15, 1891|col_140|https://www.wdl.org/en/item/8631|ins_80||982|np|1891-03-15|19164
El Mosquito, March 22, 1891|col_140|https://www.wdl.org/en/item/8632|ins_80||982|np|1891-03-22|19165
El Mosquito, March 29, 1891|col_140|https://www.wdl.org/en/item/8633|ins_80||982|np|1891-03-29|19166
El Mosquito, April 5, 1891|col_140|https://www.wdl.org/en/item/8634|ins_80||982|np|1891-04-05|19167
El Mosquito, April 12, 1891|col_140|https://www.wdl.org/en/item/8635|ins_80||982|np|1891-04-12|19168
El Mosquito, April 19, 1891|col_140|https://www.wdl.org/en/item/8636|ins_80||982|np|1891-04-19|19169
El Mosquito, April 26, 1891|col_140|https://www.wdl.org/en/item/8637|ins_80||982|np|1891-04-26|19170
El Mosquito, May 3, 1891|col_140|https://www.wdl.org/en/item/8638|ins_80||982|np|1891-05-03|19171
El Mosquito, May 10, 1891|col_140|https://www.wdl.org/en/item/8639|ins_80||982|np|1891-05-10|19172
El Mosquito, May 17, 1891|col_140|https://www.wdl.org/en/item/8640|ins_80||982|np|1891-05-17|19173
El Mosquito, May 24, 1891|col_140|https://www.wdl.org/en/item/8641|ins_80||982|np|1891-05-24|19174
El Mosquito, May 31, 1891|col_140|https://www.wdl.org/en/item/8642|ins_80||982|np|1891-05-31|19175
El Mosquito, June 7, 1891|col_140|https://www.wdl.org/en/item/8643|ins_80||982|np|1891-06-07|19176
El Mosquito, June 14, 1891|col_140|https://www.wdl.org/en/item/8644|ins_80||982|np|1891-06-14|19177
El Mosquito, June 21, 1891|col_140|https://www.wdl.org/en/item/8645|ins_80||982|np|1891-06-21|19178
El Mosquito, June 28, 1891|col_140|https://www.wdl.org/en/item/8646|ins_80||982|np|1891-06-28|19179
El Mosquito, July 5, 1891|col_140|https://www.wdl.org/en/item/8647|ins_80||982|np|1891-07-05|19180
El Mosquito, July 12, 1891|col_140|https://www.wdl.org/en/item/8648|ins_80||982|np|1891-07-12|19181
El Mosquito, July 19, 1891|col_140|https://www.wdl.org/en/item/8649|ins_80||982|np|1891-07-19|19182
El Mosquito, July 26, 1891|col_140|https://www.wdl.org/en/item/8650|ins_80||982|np|1891-07-26|19183
El Mosquito, August 2, 1891|col_140|https://www.wdl.org/en/item/8651|ins_80||982|np|1891-08-02|19184
El Mosquito, August 9, 1891|col_140|https://www.wdl.org/en/item/8652|ins_80||982|np|1891-08-09|19185
El Mosquito, August 16, 1891|col_140|https://www.wdl.org/en/item/8653|ins_80||982|np|1891-08-16|19186
El Mosquito, August 23, 1891|col_140|https://www.wdl.org/en/item/8654|ins_80||982|np|1891-08-23|19187
El Mosquito, August 30, 1891|col_140|https://www.wdl.org/en/item/8655|ins_80||982|np|1891-08-30|19188
El Mosquito, September 6, 1891|col_140|https://www.wdl.org/en/item/8656|ins_80||982|np|1891-09-06|19189
El Mosquito, September 13, 1891|col_140|https://www.wdl.org/en/item/8657|ins_80||982|np|1891-09-13|19190
El Mosquito, September 20, 1891|col_140|https://www.wdl.org/en/item/8658|ins_80||982|np|1891-09-20|19191
El Mosquito, September 27, 1891|col_140|https://www.wdl.org/en/item/8659|ins_80||982|np|1891-09-27|19192
El Mosquito, October 4, 1891|col_140|https://www.wdl.org/en/item/8660|ins_80||982|np|1891-10-04|19193
El Mosquito, October 11, 1891|col_140|https://www.wdl.org/en/item/8661|ins_80||982|np|1891-10-11|19194
El Mosquito, October 18, 1891|col_140|https://www.wdl.org/en/item/8662|ins_80||982|np|1891-10-18|19195
El Mosquito, October 25, 1891|col_140|https://www.wdl.org/en/item/8663|ins_80||982|np|1891-10-25|19196
El Mosquito, November 1, 1891|col_140|https://www.wdl.org/en/item/8664|ins_80||982|np|1891-11-01|19197
El Mosquito, November 8, 1891|col_140|https://www.wdl.org/en/item/8665|ins_80||982|np|1891-11-08|19198
El Mosquito, November 15, 1891|col_140|https://www.wdl.org/en/item/8666|ins_80||982|np|1891-11-15|19199
El Mosquito, November 22, 1891|col_140|https://www.wdl.org/en/item/8667|ins_80||982|np|1891-11-22|19200
El Mosquito, November 29, 1891|col_140|https://www.wdl.org/en/item/8668|ins_80||982|np|1891-11-29|19201
El Mosquito, December 6, 1891|col_140|https://www.wdl.org/en/item/8669|ins_80||982|np|1891-12-06|19202
El Mosquito, December 13, 1891|col_140|https://www.wdl.org/en/item/8670|ins_80||982|np|1891-12-13|19203
El Mosquito, December 20, 1891|col_140|https://www.wdl.org/en/item/8671|ins_80||982|np|1891-12-20|19204
El Mosquito, December 27, 1891|col_140|https://www.wdl.org/en/item/8672|ins_80||982|np|1891-12-27|19205
El Mosquito, January 3, 1892|col_140|https://www.wdl.org/en/item/8673|ins_80||982|np|1892-01-03|19206
El Mosquito, January 10, 1892|col_140|https://www.wdl.org/en/item/8674|ins_80||982|np|1892-01-10|19207
El Mosquito, January 24, 1892|col_140|https://www.wdl.org/en/item/8675|ins_80||982|np|1892-01-24|19208
El Mosquito, January 31, 1892|col_140|https://www.wdl.org/en/item/8676|ins_80||982|np|1892-01-31|19209
El Mosquito, February 7, 1892|col_140|https://www.wdl.org/en/item/8677|ins_80||982|np|1892-02-07|19210
El Mosquito, February 14, 1892|col_140|https://www.wdl.org/en/item/8678|ins_80||982|np|1892-02-14|19211
El Mosquito, February 17, 1892|col_140|https://www.wdl.org/en/item/8679|ins_80||982|np|1892-02-17|19212
El Mosquito, February 21, 1892|col_140|https://www.wdl.org/en/item/8680|ins_80||982|np|1892-02-21|19213
El Mosquito, February 28, 1892|col_140|https://www.wdl.org/en/item/8681|ins_80||982|np|1892-02-28|19214
El Mosquito, March 6, 1892|col_140|https://www.wdl.org/en/item/8682|ins_80||982|np|1892-03-06|19215
El Mosquito, March 13, 1892|col_140|https://www.wdl.org/en/item/8683|ins_80||982|np|1892-03-13|19216
El Mosquito, March 20, 1892|col_140|https://www.wdl.org/en/item/8684|ins_80||982|np|1892-03-20|19217
El Mosquito, March 27, 1892|col_140|https://www.wdl.org/en/item/8685|ins_80||982|np|1892-03-27|19218
El Mosquito, April 3, 1892|col_140|https://www.wdl.org/en/item/8686|ins_80||982|np|1892-04-03|19219
El Mosquito, April 10, 1892|col_140|https://www.wdl.org/en/item/8687|ins_80||982|np|1892-04-10|19220
El Mosquito, April 17, 1892|col_140|https://www.wdl.org/en/item/8688|ins_80||982|np|1892-04-17|19221
El Mosquito, April 24, 1892|col_140|https://www.wdl.org/en/item/8689|ins_80||982|np|1892-04-24|19222
El Mosquito, May 1, 1892|col_140|https://www.wdl.org/en/item/8690|ins_80||982|np|1892-05-01|19223
