Place,item_id,place_id
 Île-de-France ,12759,53067
 Île-de-France ,12760,53068
 Île-de-France ,12761,53069
 Île-de-France ,12762,53070
 Île-de-France ,12763,53071
 Île-de-France ,12764,53072
 Île-de-France ,12765,53073
 Île-de-France ,12766,53074
 Île-de-France ,12767,53075
 Île-de-France ,12768,53076
 Île-de-France ,12769,53077
 Île-de-France ,12770,53078
 Île-de-France ,12771,53079
 Île-de-France ,12772,53080
 Île-de-France ,12773,53081
 Île-de-France ,12774,53082
 Île-de-France ,12775,53083
 Île-de-France ,12776,53084
 Île-de-France ,12777,53085
 Île-de-France ,12778,53086
 Île-de-France ,12779,53087
 Île-de-France ,12780,53088
 Île-de-France ,12781,53089
 Île-de-France ,12782,53090
 Île-de-France ,12783,53091
 Île-de-France ,12784,53092
 Île-de-France ,12785,53093
 Île-de-France ,12786,53094
 Île-de-France ,12787,53095
 Île-de-France ,12788,53096
 Île-de-France ,12789,53097
 Île-de-France ,12790,53098
 Île-de-France ,12791,53099
 Île-de-France ,12792,53100
 Île-de-France ,12793,53101
 Île-de-France ,12794,53102
 Île-de-France ,12795,53103
 Île-de-France ,12796,53104
 Île-de-France ,12797,53105
 Île-de-France ,12798,53106
 Île-de-France ,12799,53107
 Île-de-France ,12800,53108
 Île-de-France ,12801,53109
 Île-de-France ,12802,53110
 Île-de-France ,12803,53111
 Île-de-France ,12804,53112
 Île-de-France ,12805,53113
 Île-de-France ,12806,53114
 Île-de-France ,12807,53115
 Île-de-France ,12808,53116
 Île-de-France ,12809,53117
 Île-de-France ,12810,53118
 Île-de-France ,12811,53119
 Île-de-France ,12812,53120
 Île-de-France ,12813,53121
 Île-de-France ,12814,53122
 Île-de-France ,12815,53123
 Île-de-France ,12816,53124
 Île-de-France ,12817,53125
 Île-de-France ,12818,53126
 Île-de-France ,12819,53127
 Île-de-France ,12820,53128
 Île-de-France ,12821,53129
 Île-de-France ,12822,53130
 Île-de-France ,12823,53131
 Île-de-France ,12824,53132
 Île-de-France ,12825,53133
 Île-de-France ,12826,53134
 Île-de-France ,12827,53135
 Île-de-France ,12828,53136
 Île-de-France ,12829,53137
 Île-de-France ,12830,53138
 Île-de-France ,12831,53139
 Île-de-France ,12832,53140
 Île-de-France ,12833,53141
 Île-de-France ,12834,53142
 Île-de-France ,12835,53143
 Île-de-France ,12836,53144
 Île-de-France ,12837,53145
 Île-de-France ,12838,53146
 Île-de-France ,12839,53147
 Île-de-France ,12840,53148
 Île-de-France ,12841,53149
 Île-de-France ,12842,53150
 Île-de-France ,12843,53151
 Île-de-France ,12844,53152
 Île-de-France ,12845,53153
 Île-de-France ,12846,53154
 Île-de-France ,12847,53155
 Île-de-France ,12848,53156
 Île-de-France ,12849,53157
 Île-de-France ,12850,53158
 Île-de-France ,12851,53159
 Île-de-France ,12852,53160
 Île-de-France ,12853,53161
 Île-de-France ,12854,53162
 Île-de-France ,12855,53163
 Île-de-France ,12856,53164
 Île-de-France ,12857,53165
 Île-de-France ,12858,53166
 Rio de Janeiro ,12859,53167
 Île-de-France ,12860,53168
 Rio de Janeiro ,12861,53169
 Rio de Janeiro ,12862,53170
 Rio de Janeiro ,12863,53171
 Rio de Janeiro ,12864,53172
 Île-de-France ,12865,53173
 Île-de-France ,12866,53174
 Île-de-France ,12867,53175
 Rio de Janeiro ,12868,53176
 Île-de-France ,12869,53177
 Île-de-France ,12870,53178
 Rio de Janeiro ,12871,53179
 Île-de-France ,12872,53180
 Rio de Janeiro ,12873,53181
 Rio de Janeiro ,12874,53182
 Rio de Janeiro ,12875,53183
 Rio de Janeiro ,12876,53184
 Rio de Janeiro ,12877,53185
 Rio de Janeiro ,12878,53186
 Rio de Janeiro ,12879,53187
 Rio de Janeiro ,12880,53188
 Rio de Janeiro ,12881,53189
 São Paulo ,12884,53190
 Minas Gerais,12899,53191
 Paraná,12901,53192
 Paraná,12904,53193
 São Paulo,12905,53194
 Paraná,12906,53195
 São Paulo,12908,53196
 Minas Gerais,12909,53197
 Minas Gerais ,12912,53198
 Paraná,12913,53199
 Minas Gerais ,12914,53200
 Paraná,12917,53201
 Minas Gerais,12918,53202
 Minas Gerais,12919,53203
 Paraná,12920,53204
 Minas Gerais ,12922,53205
 Paraná,12923,53206
 Paraná,12924,53207
 Paraná,12925,53208
 Paraná,12926,53209
 Paraná,12927,53210
 Paraná,12928,53211
 Rio de Janeiro ,12929,53212
 Rio de Janeiro ,12930,53213
 Paraná,12931,53214
 Paraná,12932,53215
 Paraná,12933,53216
 Paraná,12934,53217
 Paraná,12935,53218
 Paraná,12936,53219
 Paraná,12937,53220
 Paraná ,12938,53221
 Bahia,12939,53222
 Bahia,12940,53223
 Bahia,12942,53224
 Paraná ,12943,53225
 New York,12944,53226
 United States of America ,12945,53227
 Mississippi,12946,53228
 Tennessee,12948,53229
 New York,12949,53230
 Massachusetts,12950,53231
 South Carolina,12952,53232
 California|North America ,12956,53233
 Delaware,12958,53234
 New York,12960,53235
 New York,12961,53236
 Georgia,12962,53237
 United States of America ,12963,53238
 United States of America ,12964,53239
 Maine,12965,53240
 Alaska|North America ,12966,53241
 Ohio,12967,53242
 Ohio,12968,53243
 Indiana,12969,53244
 Connecticut,12970,53245
 Louisiana,12972,53246
 Missouri,12973,53247
 New York,12974,53248
 Massachusetts,12975,53249
 Illinois,12976,53250
 New York,12977,53251
 Texas,12978,53252
 New York,12979,53253
 Massachusetts,12980,53254
 Massachusetts,12981,53255
 Massachusetts,12982,53256
 Massachusetts,12983,53257
 Massachusetts,12984,53258
 Nunavut|North America ,12986,53259
 Missouri,12989,53260
 New York,12990,53261
 United States of America ,12991,53262
 Massachusetts|North America ,12992,53263
 Kentucky,12993,53264
 United States of America ,12995,53265
 United States of America ,12996,53266
 United States of America ,12997,53267
 New York,12998,53268
 Massachusetts,12999,53269
 New York,13000,53270
 Massachusetts,13002,53271
 Rhode Island,13003,53272
 Rhode Island,13004,53273
 Bavaria|North America ,13006,53274
 Bahia,13007,53275
 Rio de Janeiro ,13008,53276
 Rio de Janeiro ,13009,53277
 Rio de Janeiro ,13010,53278
 Rio de Janeiro ,13011,53279
 Rio de Janeiro ,13012,53280
 Rio de Janeiro ,13013,53281
 Rio de Janeiro ,13014,53282
 Rio de Janeiro ,13015,53283
 Rio de Janeiro ,13016,53284
 Rio de Janeiro ,13017,53285
 Rio de Janeiro ,13018,53286
 Rio de Janeiro ,13019,53287
 Rio de Janeiro ,13020,53288
 Rio de Janeiro ,13021,53289
 Rio de Janeiro ,13022,53290
 Minas Gerais ,13023,53291
 Minas Gerais ,13024,53292
 Pernambuco ,13025,53293
 Rio de Janeiro,13026,53294
 Rio de Janeiro,13027,53295
 Rio de Janeiro,13028,53296
 Rio de Janeiro,13029,53297
 Rio de Janeiro,13030,53298
 Rio de Janeiro,13031,53299
 Rio de Janeiro,13032,53300
 Rio de Janeiro,13033,53301
 Pennsylvania,13034,53302
 United States of America ,13035,53303
 Massachusetts,13036,53304
 Massachusetts,13037,53305
 New York,13039,53306
 United States of America ,13041,53307
 U.S. Virgin Islands ,13042,53308
 U.S. Virgin Islands ,13043,53309
 U.S. Virgin Islands ,13044,53310
 U.S. Virgin Islands ,13045,53311
 U.S. Virgin Islands ,13046,53312
 U.S. Virgin Islands ,13047,53313
 U.S. Virgin Islands ,13048,53314
 U.S. Virgin Islands ,13049,53315
 U.S. Virgin Islands ,13050,53316
 U.S. Virgin Islands ,13051,53317
 Rio de Janeiro,13052,53318
 Rio de Janeiro,13053,53319
 Rio de Janeiro,13054,53320
 Rio de Janeiro,13055,53321
 Rio de Janeiro,13056,53322
 Rio de Janeiro,13057,53323
 Rio de Janeiro,13058,53324
 Rio de Janeiro,13059,53325
 Rio de Janeiro,13060,53326
 Rio de Janeiro,13061,53327
 Rio de Janeiro,13062,53328
 Rio de Janeiro,13063,53329
 Rio de Janeiro,13064,53330
 Rio de Janeiro,13065,53331
 Rio de Janeiro,13066,53332
 Rio de Janeiro,13067,53333
 Rio de Janeiro ,13068,53334
 Rio de Janeiro ,13069,53335
 Rio de Janeiro ,13070,53336
 Rio de Janeiro ,13071,53337
 Rio de Janeiro ,13072,53338
 Xinjiang Uyghur Autonomous Region ,13073,53339
 Gansu Province ,13075,53340
 Gansu Province ,13077,53341
 Gansu Province ,13078,53342
 Gansu Province ,13079,53343
 Gansu Province ,13080,53344
 Xinjiang Uyghur Autonomous Region ,13082,53345
 Beijing ,13083,53346
 Hubei Province ,13085,53347
 Hubei Province,13086,53348
 Gansu Province,13087,53349
 Gansu Province,13088,53350
 Shanghai,13092,53351
 Beijing ,13093,53352
 Shanghai,13095,53353
 Shanghai,13096,53354
 Shanghai,13097,53355
 Shanghai,13098,53356
 Inner Mongolia,13100,53357
 Inner Mongolia,13101,53358
 Xinjiang Uyghur Autonomous Region ,13105,53359
 Beijing ,13108,53360
 Beijing ,13109,53361
 Xinjiang Uyghur Autonomous Region ,13110,53362
 Xinjiang Uyghur Autonomous Region ,13111,53363
 Beijing ,13112,53364
 Beijing ,13113,53365
 Beijing ,13116,53366
 Beijing ,13117,53367
 Beijing ,13118,53368
 Beijing ,13119,53369
 Hubei Province ,13120,53370
 Georgia,13121,53371
 Illinois|North America ,13122,53372
 Louisiana,13123,53373
 Alabama,13124,53374
 United States of America ,13126,53375
 Minas Gerais ,13128,53376
 Minas Gerais ,13129,53377
 Minas Gerais ,13130,53378
 Minas Gerais ,13131,53379
 Minas Gerais ,13132,53380
 Minas Gerais,13133,53381
 Minas Gerais ,13134,53382
 Bahia ,13135,53383
 Bahia ,13136,53384
 Alagoas,13137,53385
 Bahia ,13138,53386
 Minas Gerais ,13139,53387
 Beijing ,13140,53388
 Beijing ,13143,53389
 Beijing ,13144,53390
 Beijing ,13145,53391
 Beijing ,13147,53392
 Xinjiang Uyghur Autonomous Region ,13148,53393
 Hubei Province ,13149,53394
 Hubei Province ,13150,53395
 Hubei Province ,13151,53396
 Shyghys Kazakhstan Oblast ,13156,53397
 Xinjiang Uyghur Autonomous Region,13158,53398
 Xinjiang Uyghur Autonomous Region,13159,53399
 Xinjiang Uyghur Autonomous Region ,13160,53400
 Xinjiang Uyghur Autonomous Region,13161,53401
 Xinjiang Uyghur Autonomous Region ,13162,53402
 Xinjiang Uyghur Autonomous Region ,13163,53403
 Xinjiang Uyghur Autonomous Region,13164,53404
 Gansu Province,13165,53405
 Gansu Province ,13166,53406
 Gansu Province ,13167,53407
 Gansu Province,13168,53408
 Gansu Province ,13169,53409
 Gansu Province,13170,53410
 Xinjiang Uyghur Autonomous Region ,13171,53411
 Gansu Province ,13172,53412
 Gansu Province ,13173,53413
 Gansu Province ,13174,53414
 Gansu Province ,13175,53415
 Gansu Province,13176,53416
 Gansu Province ,13177,53417
 Xinjiang Uyghur Autonomous Region ,13178,53418
 Gansu Province ,13179,53419
 Gansu Province,13180,53420
 Gansu Province,13181,53421
 Gansu Province,13182,53422
 Shaanxi Province ,13183,53423
 Shaanxi Province ,13184,53424
 Shaanxi Province ,13185,53425
 Shaanxi Province ,13187,53426
 Shaanxi Province ,13188,53427
 Shaanxi Province ,13189,53428
 Shaanxi Province ,13190,53429
 Shaanxi Province ,13191,53430
 Shaanxi Province ,13192,53431
 Shaanxi Province ,13193,53432
 Shaanxi Province ,13194,53433
 Hubei Province ,13195,53434
 Hubei Province,13196,53435
 Hubei Province ,13197,53436
 Hubei Province ,13198,53437
 Hubei Province ,13199,53438
 Hubei Province ,13200,53439
 Hubei Province ,13201,53440
 Hubei Province ,13202,53441
 Hubei Province ,13203,53442
 Hubei Province ,13204,53443
 Hubei Province ,13205,53444
 Tianjin ,13206,53445
 Beijing ,13207,53446
 Beijing ,13208,53447
 Beijing ,13209,53448
 Beijing ,13210,53449
 Beijing ,13211,53450
 Beijing ,13212,53451
 Beijing ,13213,53452
 Beijing ,13214,53453
 Beijing ,13215,53454
 Beijing ,13216,53455
 Beijing ,13217,53456
 Beijing ,13218,53457
 Beijing ,13219,53458
 Beijing ,13220,53459
 Beijing ,13221,53460
 Beijing ,13222,53461
 Hebei Province ,13223,53462
 Hebei Province ,13224,53463
 Central Province ,13225,53464
 Beijing ,13226,53465
 England|North America ,13227,53466
 United States of America,13229,53467
 United States of America,13230,53468
 Louisiana,13231,53469
 Virginia,13232,53470
 Louisiana,13233,53471
 South Carolina,13234,53472
 Kentucky,13235,53473
 Tennessee,13236,53474
 Mississippi,13237,53475
 Georgia,13238,53476
 Zhejiang Province ,13258,53477
 Hebei Province|East Asia ,13267,53478
 Hebei Province ,13268,53479
 Tuvalu,13283,53480
 Tuvalu,13286,53481
 India ,13287,53482
 Western ,13290,53483
 Nepal ,13292,53484
 Republic of Korea,13293,53485
 Republic of Korea,13294,53486
 Republic of Korea,13295,53487
 China|East Asia ,13296,53488
 Russian Federation,13297,53489
 Mauritius|Middle East and North Africa ,13299,53490
 Namibia|Africa ,13300,53491
 India|Europe ,13301,53492
 Dhaka,13302,53493
 India|Europe ,13303,53494
 India|Europe ,13304,53495
 United Kingdom of Great Britain and Northern Ireland,13305,53496
 Andaman and Nicobar Islands|Europe ,13307,53497
 United Kingdom of Great Britain and Northern Ireland|Southeast Asia ,13308,53498
 Hong Kong|Europe ,13309,53499
 Myanmar,13310,53500
 India|Central and South Asia ,13314,53501
 Timor-Leste,13315,53502
" Iran, Islamic Republic of|Central and South Asia ",13316,53503
 Saudi Arabia,13336,53504
 Spain,13341,53505
" Iran, Islamic Republic of",13342,53506
 Uzbekistan,13345,53507
 Uzbekistan,13346,53508
 Eşfahān,13347,53509
 Beirut,13350,53510
 Georgia,13351,53511
 Al-Biqāʻ ,13353,53512
 Le'an County,13354,53513
 Tripoli,13355,53514
 Tripoli,13356,53515
 Al-Biqāʻ ,13358,53516
 Algiers ,13359,53517
 Algiers ,13360,53518
 Algiers ,13361,53519
 Algiers ,13362,53520
 Algiers ,13363,53521
 Algiers ,13364,53522
 Algiers ,13365,53523
 Algiers ,13366,53524
 Beirut,13368,53525
 Sukhumi,13369,53526
 Tripoli,13372,53527
 Algiers ,13373,53528
 Algiers ,13374,53529
 Yuzhno Kazakhstan ,13376,53530
 Tripoli,13381,53531
 Beirut,13382,53532
 Perm Krai,13384,53533
 Perm Krai ,13385,53534
 Jiangxi Province ,13386,53535
 Fujian Province|East Asia ,13387,53536
 Uzbekistan,13391,53537
 Uzbekistan,13392,53538
 Damascus,13396,53539
 Ṣanʻāʼ,13397,53540
 Samarqand Viloyati ,13398,53541
 Samarqand Viloyati ,13399,53542
 Buxoro Viloyati ,13400,53543
 Samarqand Viloyati ,13401,53544
 Samarqand Viloyati ,13403,53545
 Samarqand Viloyati ,13404,53546
 Tunis,13406,53547
 Tunis,13407,53548
 Sūsah,13408,53549
 Tunis,13409,53550
 Tunis,13410,53551
 Tunis,13411,53552
 Tunis,13412,53553
 Tunis,13413,53554
 Zhejiang Province ,13415,53555
 Shandong Province ,13416,53556
 al-Qayrawān,13421,53557
 Aden,13422,53558
 Damascus,13423,53559
 Al Madīnah ,13424,53560
 South Africa,13426,53561
 South Africa,13427,53562
 Iraq,13429,53563
 Congo,13431,53564
 Sudan|Middle East and North Africa ,13435,53565
 South Sudan|Africa ,13436,53566
 United Kingdom of Great Britain and Northern Ireland,13437,53567
 Senegal,13438,53568
 France|Europe ,13439,53569
 Tombouctou,13443,53570
 Mauritius,13446,53571
 Madagascar,13447,53572
 China|East Asia ,13448,53573
 Italy,13449,53574
 South Sudan|Africa ,13451,53575
 India|Central and South Asia ,13452,53576
 Kenya|Africa ,13457,53577
" Tanzania, United Republic of|Africa ",13458,53578
 Perm Krai ,13463,53579
 Botswana|Africa ,13464,53580
 Mozambique,13465,53581
 Botswana|Africa ,13466,53582
 Kigoma ,13467,53583
 Rwanda|Africa ,13468,53584
 Saaremaa Island|Europe ,13469,53585
 Faroe Islands|Europe ,13471,53586
 Greenland|Europe ,13472,53587
 Norway ,13473,53588
 Ukraine,13474,53589
 Moldova|Europe ,13475,53590
 Germany|Europe ,13476,53591
 Bolivia|Latin America and the Caribbean ,13477,53592
 Burkina Faso|Africa ,13482,53593
 Russian Federation,13483,53594
 Ukraine ,13484,53595
 Estonia|Europe ,13485,53596
 Bitola,13486,53597
 Bitola,13487,53598
 Bitola,13488,53599
 Slovakia|North America ,13491,53600
 Östergötland County ,13493,53601
 Thessaloniki,13494,53602
 Copenhagen,13495,53603
 Copenhagen,13496,53604
 Copenhagen,13497,53605
 Copenhagen,13498,53606
 Copenhagen,13499,53607
 Helsingborg,13500,53608
 Belgrade,13501,53609
 Belgrade,13502,53610
 Cetinje,13503,53611
 Cetinje,13504,53612
 Cetinje,13505,53613
 Njeguši,13506,53614
 Njeguši,13507,53615
 Hordaland ,13509,53616
 Oslo,13510,53617
 Oslo,13511,53618
 Hordaland,13512,53619
 Skåne County ,13513,53620
 Malmö,13514,53621
 Skåne County ,13515,53622
 Svalbard ,13516,53623
 Stockholm County ,13517,53624
 Stockholm County ,13518,53625
 Stockholm County ,13519,53626
 Sør-Trøndelag ,13520,53627
 Prague,13525,53628
 Prague,13526,53629
 Jajce,13527,53630
 Sarajevo,13528,53631
 Sarajevo,13529,53632
 Sarajevo,13530,53633
 Republika Srpska ,13531,53634
 Sarajevo,13532,53635
 Budapest,13534,53636
 Budapest,13535,53637
 Budapest,13536,53638
 Špindlerův Mlýn,13537,53639
 Ustecky ,13538,53640
 Damascus,13542,53641
 Puebla ,13543,53642
 Baja California|North America ,13547,53643
 Tétouan,13551,53644
 Fiji|Oceania and the Pacific ,13558,53645
" Iran, Islamic Republic of|Central and South Asia ",13559,53646
 Pakistan,13560,53647
 Pakistan,13561,53648
 Pakistan,13562,53649
 Pakistan|Middle East and North Africa ,13563,53650
 Pakistan,13564,53651
 Netherlands,13569,53652
 Democratic People's Republic of Korea|East Asia ,13570,53653
 France ,13583,53654
 Guerrero,13585,53655
 Israel|Middle East and North Africa ,13586,53656
 Yogyakarta,13587,53657
 New York ,13588,53658
 Pennsylvania ,13589,53659
 District of Columbia ,13591,53660
 Connecticut ,13593,53661
 District of Columbia ,13594,53662
 Normandy|North America ,13595,53663
 New York ,13596,53664
 District of Columbia ,13598,53665
 Pennsylvania,13599,53666
 Pennsylvania ,13600,53667
 Pennsylvania ,13601,53668
 British Columbia|North America ,13602,53669
 Tennessee ,13604,53670
 Arizona,13605,53671
 Montana,13606,53672
 Colorado,13607,53673
 Wyoming,13608,53674
 California,13609,53675
 California,13610,53676
 California ,13611,53677
 California,13612,53678
 Arizona ,13613,53679
 Tennessee ,13614,53680
 Alabama ,13618,53681
 California ,13619,53682
 District of Columbia ,13621,53683
 New York ,13622,53684
 Arizona ,13623,53685
 Montana ,13625,53686
 Virginia ,13626,53687
 Vermont ,13627,53688
 New Jersey ,13628,53689
 Michigan|North America ,13629,53690
 Oruro,13634,53691
 Oruro,13635,53692
 Bahia,13636,53693
 Bahia,13637,53694
 Ottawa,13638,53695
 San José,13640,53696
 Cartago,13641,53697
 Quito,13647,53698
 Otavalo,13648,53699
 Quito,13649,53700
 Sinaloa ,13669,53701
 Oaxaca,13673,53702
 Cuzco,13679,53703
 Cuzco,13680,53704
 Lima ,13683,53705
 Alaska,13692,53706
 Alaska,13693,53707
 Hawaii,13694,53708
 Hawaii,13695,53709
 Hawaii,13696,53710
 Hawaii,13697,53711
 Hawaii,13698,53712
 Miranda ,13702,53713
 Zulia,13703,53714
 Curiepe,13704,53715
 Lara,13705,53716
 France ,13707,53717
 Lourdes,13708,53718
 Perm Krai ,13709,53719
 Mexico ,13714,53720
 Massachusetts ,13716,53721
 Misiones|Latin America and the Caribbean ,13717,53722
 Peru,13719,53723
 Cairo,13720,53724
 Baghdad ,13722,53725
 Baghdad ,13727,53726
 Baghdad ,13728,53727
 Baghdad ,13739,53728
 Baghdad ,13740,53729
 Baghdad ,13741,53730
 Baghdad ,13742,53731
 Baghdad ,13743,53732
 Baghdad ,13744,53733
 Baghdad ,13747,53734
 Baghdad ,13748,53735
 Baghdad ,13750,53736
 Baghdad ,13751,53737
 France ,13753,53738
 Taiwan ,13759,53739
 Taiwan ,13760,53740
 Taiwan ,13761,53741
 Taiwan ,13762,53742
 Lourdes,13764,53743
 Lourdes,13765,53744
 India|Central and South Asia ,13766,53745
 Perm Krai ,13776,53746
 Sumatera Utara,13777,53747
 Sulawesi Selatan ,13778,53748
 Surakarta,13780,53749
 Java,13781,53750
 Jakarta,13782,53751
 Indonesia,13783,53752
 Jakarta,13784,53753
 Java ,13785,53754
 Indonesia,13786,53755
 Central Java,13787,53756
 Surakarta,13788,53757
 Jakarta,13789,53758
 Jakarta,13790,53759
 West Java ,13791,53760
